1.8258168621434814,0.20952338316388314,0
1.7681728339739227,0.2173667176850267,0
1.71330477280039,0.22535385102999111,0
1.6606692010827977,0.23344454425412708,0
1.6096864340995205,0.2416686561604624,0
1.5584335707997268,0.25044075283853695,0
1.5094039040319964,0.25924141543077756,0
1.4622068913086939,0.26806093578997153,0
1.4156681293433713,0.2771236120158468,0
1.369567613701151,0.28649564626836815,0
1.3252739756002794,0.29583525738891087,0
1.2825230003521968,0.30514455100367355,0
1.2394984336828174,0.3148755932510419,0
1.1979078397361291,0.3246078932171643,0
1.1578194474887582,0.33427621469638774,0
1.1182002025697813,0.3441388608928411,0
1.079210298596795,0.3541610015656982,0
1.0416687831505755,0.36409193356573566,0
1.0049625894253396,0.37408142174488607,0
0.9685185547340723,0.3843051122751552,0
0.9334563451280092,0.3944153692027593,0
0.8993060367746255,0.40453052188263106,0
0.8653672522211437,0.4148769668227989,0
0.8327375987022201,0.4250909819871817,0
0.8008932504688018,0.43532473367852026,0
0.7694189016731875,0.4457214960176606,0
0.7391817381501448,0.45596826731174506,0
0.7094689581034248,0.4663056022639877,0
0.6804139434473991,0.4766841289407252,0
0.6525306818444452,0.4868946991298927,0
0.6248235339847694,0.4973139456303626,0
0.5981406563966086,0.507606749026376,0
0.5722618190306106,0.5178442777419261,0
0.5467786270312371,0.5281910663739232,0
0.522421360392282,0.5383289944962204,0
0.49831734357219787,0.5486260312333567,0
0.4751667795823845,0.5587685625899252,0
0.45264758997236293,0.5688887687962774,0
0.4307036746201477,0.5790065300551253,0
0.40967100549936364,0.5889511222321965,0
0.3889329688325342,0.5990144661828243,0
0.36926647080890285,0.6088008123048481,0
0.3497656426057138,0.618762346387495,0
0.331294744032541,0.6284412443098891,0
0.31311970257468935,0.6382181479247254,0
0.295837940598916,0.6477574856122834,0
0.2789165822082732,0.6573475004622028,0
0.26281481917051974,0.6667144761226033,0
0.24708055024405914,0.6761146995268005,0
0.23214870137814533,0.6852746019965403,0
0.2175380079608348,0.694482507013797,0
0.20376318677660102,0.7033994943447042,0
0.1902157097140612,0.712412682724398,0
0.17754259448342877,0.7210771480116039,0
0.16504163997016552,0.7298647324860574,0
0.15332422951314278,0.7383341009899644,0
0.14194126517175637,0.7467969249728248,0
0.13112540158773892,0.7550702883957476,0
0.120842726228821,0.7631647649243074,0
0.11087406234210863,0.7712437518729327,0
0.10159621986697916,0.7789869117676964,0
0.09249772064163414,0.786809609982605,0
0.08397574804460821,0.7943607476657537,0
0.07592362001616836,0.8017164740872682,0
0.0681054505381082,0.8090826299450052,0
0.06086301606958,0.8161239585506368,0
0.05391238190524867,0.8230998774643257,0
0.047289730734598065,0.8299647372485207,0
0.041172482534634666,0.8365177610848991,0
0.035270540662485694,0.8430543173049245,0
0.02969415319789549,0.8494433255531069,0
0.02455966685294366,0.8555333892067346,0
0.01964744229382353,0.8615682851152442,0
0.014977909301199436,0.8675139571375978,0
0.010690232621539062,0.8731771145142161,0
0.006698598709183989,0.8786501914872973,0
0.002861183894538962,0.8841165055605164,0
-0.0006722773806741939,0.8893503143323745,0
-0.003912418868470232,0.8943456669805807,0
-0.007036383580504474,0.8993611595221347,0
-0.009978396285064889,0.9042844898067749,0
-0.01265145164484426,0.9089529248088422,0
-0.015080150997295103,0.9133852446620667,0
-0.017410214618675045,0.9178319184072431,0
-0.019605858051093383,0.9222177012864533,0
-0.021596282055921047,0.9263848654827497,0
-0.023398136434196224,0.9303442043087315,0
-0.025077770698353586,0.934221859322718,0
-0.026720680709991288,0.9382082305856984,0
-0.028209412461412668,0.9420094930761012,0
-0.04286988805998723,0.9854297200889648,0
